,Class balance,Train size,Model,Implementation,Threshold,Run,AUROC,AUCPR
13411,0.5,6400,1,sklearn,-,24,0.79856,0.84859
13412,0.5,6400,2,user-defined,1,24,0.632,0.70395
13413,0.5,6400,2,user-defined,2,24,0.632,0.70395
13414,0.5,6400,2,user-defined,3,24,0.632,0.70395
13415,0.5,6400,2,sklearn,-,24,0.63198,0.79401
13416,0.5,6400,3,user-defined,1,24,0.6211,0.69815
13417,0.5,6400,3,user-defined,2,24,0.6211,0.69815
13418,0.5,6400,3,user-defined,3,24,0.6211,0.69815
13419,0.5,6400,3,sklearn,-,24,0.62112,0.78874
13420,0.5,6400,4,user-defined,1,24,0.79385,0.84556
13421,0.5,6400,4,user-defined,2,24,0.79703,0.84664
13422,0.5,6400,4,user-defined,3,24,0.79802,0.84763
13423,0.5,6400,4,sklearn,-,24,0.79811,0.84756
13424,0.5,12800,1,user-defined,1,24,0.79603,0.84944
13425,0.5,12800,1,user-defined,2,24,0.79804,0.84978
13426,0.5,12800,1,user-defined,3,24,0.7989,0.84915
13427,0.5,12800,1,sklearn,-,24,0.79904,0.84944
13428,0.5,12800,2,user-defined,1,24,0.63805,0.71155
13429,0.5,12800,2,user-defined,2,24,0.63805,0.71155
13430,0.5,12800,2,user-defined,3,24,0.63805,0.71155
13431,0.5,12800,2,sklearn,-,24,0.63805,0.79815
13432,0.5,12800,3,user-defined,1,24,0.6319,0.70195
13433,0.5,12800,3,user-defined,2,24,0.6319,0.70195
13434,0.5,12800,3,user-defined,3,24,0.6319,0.70195
13435,0.5,12800,3,sklearn,-,24,0.63191,0.79347
13436,0.5,12800,4,user-defined,1,24,0.79663,0.85017
13437,0.5,12800,4,user-defined,2,24,0.79876,0.85058
13438,0.5,12800,4,user-defined,3,24,0.79916,0.84943
13439,0.5,12800,4,sklearn,-,24,0.79923,0.84936
13440,0.1,200,1,user-defined,1,25,0.79491,0.81096
13441,0.1,200,1,user-defined,2,25,0.79781,0.81154
13442,0.1,200,1,user-defined,3,25,0.79911,0.81117
13443,0.1,200,1,sklearn,-,25,0.79911,0.8115
13444,0.1,200,2,user-defined,1,25,0.61715,0.6214
13445,0.1,200,2,user-defined,2,25,0.61715,0.6214
13446,0.1,200,2,user-defined,3,25,0.61715,0.6214
13447,0.1,200,2,sklearn,-,25,0.61716,0.73283
13448,0.1,200,3,user-defined,1,25,0.6247,0.64825
13449,0.1,200,3,user-defined,2,25,0.6247,0.64825
13450,0.1,200,3,user-defined,3,25,0.6247,0.64825
13451,0.1,200,3,sklearn,-,25,0.62469,0.74398
13452,0.1,200,4,user-defined,1,25,0.73343,0.79075
13453,0.1,200,4,user-defined,2,25,0.74706,0.78624
13454,0.1,200,4,user-defined,3,25,0.74732,0.79741
13455,0.1,200,4,sklearn,-,25,0.74757,0.79576
13456,0.1,400,1,user-defined,1,25,0.79053,0.80886
13457,0.1,400,1,user-defined,2,25,0.79301,0.80981
13458,0.1,400,1,user-defined,3,25,0.79379,0.8096
13459,0.1,400,1,sklearn,-,25,0.79383,0.80965
13460,0.1,400,2,user-defined,1,25,0.6281,0.6379
13461,0.1,400,2,user-defined,2,25,0.6281,0.6379
13462,0.1,400,2,user-defined,3,25,0.6281,0.6379
13463,0.1,400,2,sklearn,-,25,0.6281,0.7424
13464,0.1,400,3,user-defined,1,25,0.61165,0.62815
13465,0.1,400,3,user-defined,2,25,0.61165,0.62815
13466,0.1,400,3,user-defined,3,25,0.61165,0.62815
13467,0.1,400,3,sklearn,-,25,0.61166,0.73246
13468,0.1,400,4,user-defined,1,25,0.77895,0.79211
13469,0.1,400,4,user-defined,2,25,0.78243,0.79299
13470,0.1,400,4,user-defined,3,25,0.78286,0.79354
13471,0.1,400,4,sklearn,-,25,0.78293,0.79382
13472,0.1,800,1,user-defined,1,25,0.79659,0.81448
13473,0.1,800,1,user-defined,2,25,0.79779,0.81096
13474,0.1,800,1,user-defined,3,25,0.79896,0.81161
13475,0.1,800,1,sklearn,-,25,0.79909,0.81165
13476,0.1,800,2,user-defined,1,25,0.6211,0.6468
13477,0.1,800,2,user-defined,2,25,0.6211,0.6468
13478,0.1,800,2,user-defined,3,25,0.6211,0.6468
13479,0.1,800,2,sklearn,-,25,0.62112,0.74213
13480,0.1,800,3,user-defined,1,25,0.62205,0.6417
13481,0.1,800,3,user-defined,2,25,0.62205,0.6417
13482,0.1,800,3,user-defined,3,25,0.62205,0.6417
13483,0.1,800,3,sklearn,-,25,0.62204,0.74088
13484,0.1,800,4,user-defined,1,25,0.78826,0.80337
13485,0.1,800,4,user-defined,2,25,0.79036,0.8033
13486,0.1,800,4,user-defined,3,25,0.79167,0.80128
13487,0.1,800,4,sklearn,-,25,0.79175,0.80141
13488,0.1,1600,1,user-defined,1,25,0.79444,0.81091
13489,0.1,1600,1,user-defined,2,25,0.79832,0.81247
13490,0.1,1600,1,user-defined,3,25,0.79886,0.81138
13491,0.1,1600,1,sklearn,-,25,0.79897,0.8118
13492,0.1,1600,2,user-defined,1,25,0.61995,0.6521
13493,0.1,1600,2,user-defined,2,25,0.61995,0.6521
13494,0.1,1600,2,user-defined,3,25,0.61995,0.6521
13495,0.1,1600,2,sklearn,-,25,0.61997,0.74341
13496,0.1,1600,3,user-defined,1,25,0.6278,0.6508
13497,0.1,1600,3,user-defined,2,25,0.6278,0.6508
13498,0.1,1600,3,user-defined,3,25,0.6278,0.6508
13499,0.1,1600,3,sklearn,-,25,0.62778,0.74598
13500,0.1,1600,4,user-defined,1,25,0.79468,0.81054
13501,0.1,1600,4,user-defined,2,25,0.79683,0.8121
13502,0.1,1600,4,user-defined,3,25,0.79736,0.81107
13503,0.1,1600,4,sklearn,-,25,0.79747,0.81077
13504,0.1,3200,1,user-defined,1,25,0.79477,0.81069
13505,0.1,3200,1,user-defined,2,25,0.79847,0.81237
13506,0.1,3200,1,user-defined,3,25,0.79902,0.81145
13507,0.1,3200,1,sklearn,-,25,0.79908,0.81169
13508,0.1,3200,2,user-defined,1,25,0.614,0.6372
13509,0.1,3200,2,user-defined,2,25,0.614,0.6372
13510,0.1,3200,2,user-defined,3,25,0.614,0.6372
13511,0.1,3200,2,sklearn,-,25,0.61403,0.73629
13512,0.1,3200,3,user-defined,1,25,0.6219,0.65095
13513,0.1,3200,3,user-defined,2,25,0.6219,0.65095
13514,0.1,3200,3,user-defined,3,25,0.6219,0.65095
13515,0.1,3200,3,sklearn,-,25,0.62191,0.74375
13516,0.1,3200,4,user-defined,1,25,0.79244,0.80816
13517,0.1,3200,4,user-defined,2,25,0.79542,0.80835
13518,0.1,3200,4,user-defined,3,25,0.79613,0.80853
13519,0.1,3200,4,sklearn,-,25,0.79625,0.80858
13520,0.1,6400,1,user-defined,1,25,0.79602,0.81379
13521,0.1,6400,1,user-defined,2,25,0.79767,0.81085
13522,0.1,6400,1,user-defined,3,25,0.79888,0.81119
13523,0.1,6400,1,sklearn,-,25,0.79912,0.81163
13524,0.1,6400,2,user-defined,1,25,0.6346,0.6593
13525,0.1,6400,2,user-defined,2,25,0.6346,0.6593
13526,0.1,6400,2,user-defined,3,25,0.6346,0.6593
13527,0.1,6400,2,sklearn,-,25,0.63461,0.75131
13528,0.1,6400,3,user-defined,1,25,0.624,0.65035
13529,0.1,6400,3,user-defined,2,25,0.624,0.65035
13530,0.1,6400,3,user-defined,3,25,0.624,0.65035
13531,0.1,6400,3,sklearn,-,25,0.62398,0.74435
13532,0.1,6400,4,user-defined,1,25,0.7967,0.81219
13533,0.1,6400,4,user-defined,2,25,0.7975,0.80871
13534,0.1,6400,4,user-defined,3,25,0.79786,0.80805
13535,0.1,6400,4,sklearn,-,25,0.79795,0.80793
13536,0.1,12800,1,user-defined,1,25,0.79563,0.81098
13537,0.1,12800,1,user-defined,2,25,0.79874,0.81157
13538,0.1,12800,1,user-defined,3,25,0.79918,0.81124
13539,0.1,12800,1,sklearn,-,25,0.79915,0.81117
13540,0.1,12800,2,user-defined,1,25,0.62715,0.64515
13541,0.1,12800,2,user-defined,2,25,0.62715,0.64515
13542,0.1,12800,2,user-defined,3,25,0.62715,0.64515
13543,0.1,12800,2,sklearn,-,25,0.62712,0.74401
13544,0.1,12800,3,user-defined,1,25,0.62975,0.6518
13545,0.1,12800,3,user-defined,2,25,0.62975,0.6518
13546,0.1,12800,3,user-defined,3,25,0.62975,0.6518
13547,0.1,12800,3,sklearn,-,25,0.62974,0.74708
13548,0.1,12800,4,user-defined,1,25,0.79541,0.81066
13549,0.1,12800,4,user-defined,2,25,0.79843,0.8118
13550,0.1,12800,4,user-defined,3,25,0.79913,0.8115
13551,0.1,12800,4,sklearn,-,25,0.79912,0.81168
13552,0.2,200,1,user-defined,1,25,0.79262,0.81781
13553,0.2,200,1,user-defined,2,25,0.79603,0.81804
13554,0.2,200,1,user-defined,3,25,0.79687,0.81861
13555,0.2,200,1,sklearn,-,25,0.79679,0.81877
13556,0.2,200,2,user-defined,1,25,0.62105,0.666
13557,0.2,200,2,user-defined,2,25,0.62105,0.666
13558,0.2,200,2,user-defined,3,25,0.62105,0.666
13559,0.2,200,2,sklearn,-,25,0.62106,0.75462
13560,0.2,200,3,user-defined,1,25,0.62575,0.6716
13561,0.2,200,3,user-defined,2,25,0.62575,0.6716
13562,0.2,200,3,user-defined,3,25,0.62575,0.6716
13563,0.2,200,3,sklearn,-,25,0.62577,0.75807
13564,0.2,200,4,user-defined,1,25,0.77563,0.80166
13565,0.2,200,4,user-defined,2,25,0.77891,0.80276
13566,0.2,200,4,user-defined,3,25,0.77903,0.80177
13567,0.2,200,4,sklearn,-,25,0.77923,0.80193
13568,0.2,400,1,user-defined,1,25,0.7874,0.81354
13569,0.2,400,1,user-defined,2,25,0.79027,0.81626
13570,0.2,400,1,user-defined,3,25,0.79137,0.81658
13571,0.2,400,1,sklearn,-,25,0.7913,0.8165
13572,0.2,400,2,user-defined,1,25,0.6035,0.6345
13573,0.2,400,2,user-defined,2,25,0.6035,0.6345
13574,0.2,400,2,user-defined,3,25,0.6035,0.6345
13575,0.2,400,2,sklearn,-,25,0.60347,0.738
13576,0.2,400,3,user-defined,1,25,0.60215,0.6363
13577,0.2,400,3,user-defined,2,25,0.60215,0.6363
13578,0.2,400,3,user-defined,3,25,0.60215,0.6363
13579,0.2,400,3,sklearn,-,25,0.60213,0.73811
13580,0.2,400,4,user-defined,1,25,0.77601,0.8024
13581,0.2,400,4,user-defined,2,25,0.77768,0.71341
13582,0.2,400,4,user-defined,3,25,0.77958,0.74648
13583,0.2,400,4,sklearn,-,25,0.78011,0.7552
13584,0.2,800,1,user-defined,1,25,0.79324,0.81926
13585,0.2,800,1,user-defined,2,25,0.79534,0.81932
13586,0.2,800,1,user-defined,3,25,0.79615,0.81879
13587,0.2,800,1,sklearn,-,25,0.79633,0.81888
13588,0.2,800,2,user-defined,1,25,0.631,0.6714
13589,0.2,800,2,user-defined,2,25,0.631,0.6714
13590,0.2,800,2,user-defined,3,25,0.631,0.6714
13591,0.2,800,2,sklearn,-,25,0.631,0.75992
13592,0.2,800,3,user-defined,1,25,0.62335,0.64835
13593,0.2,800,3,user-defined,2,25,0.62335,0.64835
13594,0.2,800,3,user-defined,3,25,0.62335,0.64835
13595,0.2,800,3,sklearn,-,25,0.62338,0.75005
13596,0.2,800,4,user-defined,1,25,0.78684,0.81199
13597,0.2,800,4,user-defined,2,25,0.78945,0.81312
13598,0.2,800,4,user-defined,3,25,0.79039,0.81239
13599,0.2,800,4,sklearn,-,25,0.79032,0.81202
13600,0.2,1600,1,user-defined,1,25,0.79292,0.81923
13601,0.2,1600,1,user-defined,2,25,0.79603,0.81877
13602,0.2,1600,1,user-defined,3,25,0.79679,0.81861
13603,0.2,1600,1,sklearn,-,25,0.79696,0.81861
13604,0.2,1600,2,user-defined,1,25,0.6189,0.6572
13605,0.2,1600,2,user-defined,2,25,0.6189,0.6572
13606,0.2,1600,2,user-defined,3,25,0.6189,0.6572
13607,0.2,1600,2,sklearn,-,25,0.61891,0.75102
13608,0.2,1600,3,user-defined,1,25,0.61565,0.65355
13609,0.2,1600,3,user-defined,2,25,0.61565,0.65355
13610,0.2,1600,3,user-defined,3,25,0.61565,0.65355
13611,0.2,1600,3,sklearn,-,25,0.61566,0.74866
13612,0.2,1600,4,user-defined,1,25,0.79287,0.81966
13613,0.2,1600,4,user-defined,2,25,0.7947,0.8198
13614,0.2,1600,4,user-defined,3,25,0.79599,0.82007
13615,0.2,1600,4,sklearn,-,25,0.79595,0.82001
13616,0.2,3200,1,user-defined,1,25,0.79321,0.8188
13617,0.2,3200,1,user-defined,2,25,0.79546,0.81779
13618,0.2,3200,1,user-defined,3,25,0.79664,0.8187
13619,0.2,3200,1,sklearn,-,25,0.79669,0.81881
13620,0.2,3200,2,user-defined,1,25,0.624,0.6561
13621,0.2,3200,2,user-defined,2,25,0.624,0.6561
13622,0.2,3200,2,user-defined,3,25,0.624,0.6561
13623,0.2,3200,2,sklearn,-,25,0.62398,0.75257
13624,0.2,3200,3,user-defined,1,25,0.62525,0.66095
13625,0.2,3200,3,user-defined,2,25,0.62525,0.66095
13626,0.2,3200,3,user-defined,3,25,0.62525,0.66095
13627,0.2,3200,3,sklearn,-,25,0.62527,0.75455
13628,0.2,3200,4,user-defined,1,25,0.79262,0.81789
13629,0.2,3200,4,user-defined,2,25,0.79521,0.81705
13630,0.2,3200,4,user-defined,3,25,0.79631,0.81887
13631,0.2,3200,4,sklearn,-,25,0.79635,0.81877
13632,0.2,6400,1,user-defined,1,25,0.79379,0.82018
13633,0.2,6400,1,user-defined,2,25,0.79606,0.81818
13634,0.2,6400,1,user-defined,3,25,0.79688,0.81865
13635,0.2,6400,1,sklearn,-,25,0.79691,0.81867
13636,0.2,6400,2,user-defined,1,25,0.6263,0.6634
13637,0.2,6400,2,user-defined,2,25,0.6263,0.6634
13638,0.2,6400,2,user-defined,3,25,0.6263,0.6634
13639,0.2,6400,2,sklearn,-,25,0.6263,0.75569
13640,0.2,6400,3,user-defined,1,25,0.6342,0.67115
13641,0.2,6400,3,user-defined,2,25,0.6342,0.67115
13642,0.2,6400,3,user-defined,3,25,0.6342,0.67115
13643,0.2,6400,3,sklearn,-,25,0.63422,0.76105
13644,0.2,6400,4,user-defined,1,25,0.79241,0.81701
13645,0.2,6400,4,user-defined,2,25,0.79472,0.81569
13646,0.2,6400,4,user-defined,3,25,0.79556,0.81522
13647,0.2,6400,4,sklearn,-,25,0.79553,0.81506
13648,0.2,12800,1,user-defined,1,25,0.79411,0.82079
13649,0.2,12800,1,user-defined,2,25,0.7967,0.81885
13650,0.2,12800,1,user-defined,3,25,0.79697,0.81826
13651,0.2,12800,1,sklearn,-,25,0.79703,0.8183
13652,0.2,12800,2,user-defined,1,25,0.6261,0.65525
13653,0.2,12800,2,user-defined,2,25,0.6261,0.65525
13654,0.2,12800,2,user-defined,3,25,0.6261,0.65525
13655,0.2,12800,2,sklearn,-,25,0.62609,0.75316
13656,0.2,12800,3,user-defined,1,25,0.632,0.66045
13657,0.2,12800,3,user-defined,2,25,0.632,0.66045
13658,0.2,12800,3,user-defined,3,25,0.632,0.66045
13659,0.2,12800,3,sklearn,-,25,0.632,0.75706
13660,0.2,12800,4,user-defined,1,25,0.79341,0.81994
13661,0.2,12800,4,user-defined,2,25,0.79646,0.81938
13662,0.2,12800,4,user-defined,3,25,0.79718,0.81884
13663,0.2,12800,4,sklearn,-,25,0.7971,0.81866
13664,0.3,200,1,user-defined,1,25,0.79429,0.83058
13665,0.3,200,1,user-defined,2,25,0.79705,0.83008
13666,0.3,200,1,user-defined,3,25,0.79817,0.8304
13667,0.3,200,1,sklearn,-,25,0.79824,0.83012
13668,0.3,200,2,user-defined,1,25,0.61655,0.6708
13669,0.3,200,2,user-defined,2,25,0.61655,0.6708
13670,0.3,200,2,user-defined,3,25,0.61655,0.6708
13671,0.3,200,2,sklearn,-,25,0.61657,0.76259
13672,0.3,200,3,user-defined,1,25,0.6344,0.6906
13673,0.3,200,3,user-defined,2,25,0.6344,0.6906
13674,0.3,200,3,user-defined,3,25,0.6344,0.6906
13675,0.3,200,3,sklearn,-,25,0.63442,0.77489
13676,0.3,200,4,user-defined,1,25,0.77215,0.81036
13677,0.3,200,4,user-defined,2,25,0.77481,0.81393
13678,0.3,200,4,user-defined,3,25,0.77559,0.81664
13679,0.3,200,4,sklearn,-,25,0.77571,0.81656
13680,0.3,400,1,user-defined,1,25,0.78949,0.82612
13681,0.3,400,1,user-defined,2,25,0.79263,0.82837
13682,0.3,400,1,user-defined,3,25,0.7935,0.82856
13683,0.3,400,1,sklearn,-,25,0.79371,0.8287
13684,0.3,400,2,user-defined,1,25,0.6027,0.6195
13685,0.3,400,2,user-defined,2,25,0.6027,0.6195
13686,0.3,400,2,user-defined,3,25,0.6027,0.6195
13687,0.3,400,2,sklearn,-,25,0.60269,0.74199
13688,0.3,400,3,user-defined,1,25,0.5991,0.6207
13689,0.3,400,3,user-defined,2,25,0.5991,0.6207
13690,0.3,400,3,user-defined,3,25,0.5991,0.6207
13691,0.3,400,3,sklearn,-,25,0.59909,0.74077
13692,0.3,400,4,user-defined,1,25,0.78134,0.81065
13693,0.3,400,4,user-defined,2,25,0.78402,0.81037
13694,0.3,400,4,user-defined,3,25,0.78463,0.8119
13695,0.3,400,4,sklearn,-,25,0.78474,0.81344
13696,0.3,800,1,user-defined,1,25,0.79347,0.82873
13697,0.3,800,1,user-defined,2,25,0.79678,0.83073
13698,0.3,800,1,user-defined,3,25,0.79806,0.83081
13699,0.3,800,1,sklearn,-,25,0.79817,0.83051
13700,0.3,800,2,user-defined,1,25,0.62665,0.6866
13701,0.3,800,2,user-defined,2,25,0.62665,0.6866
13702,0.3,800,2,user-defined,3,25,0.62665,0.6866
13703,0.3,800,2,sklearn,-,25,0.62664,0.77098
13704,0.3,800,3,user-defined,1,25,0.63735,0.6827
13705,0.3,800,3,user-defined,2,25,0.63735,0.6827
13706,0.3,800,3,user-defined,3,25,0.63735,0.6827
13707,0.3,800,3,sklearn,-,25,0.63734,0.77368
13708,0.3,800,4,user-defined,1,25,0.78767,0.82382
13709,0.3,800,4,user-defined,2,25,0.79074,0.82379
13710,0.3,800,4,user-defined,3,25,0.79165,0.82191
13711,0.3,800,4,sklearn,-,25,0.79173,0.82229
13712,0.3,1600,1,user-defined,1,25,0.79454,0.83245
13713,0.3,1600,1,user-defined,2,25,0.79715,0.83115
13714,0.3,1600,1,user-defined,3,25,0.79838,0.83063
13715,0.3,1600,1,sklearn,-,25,0.79824,0.83012
13716,0.3,1600,2,user-defined,1,25,0.6298,0.6804
13717,0.3,1600,2,user-defined,2,25,0.6298,0.6804
13718,0.3,1600,2,user-defined,3,25,0.6298,0.6804
13719,0.3,1600,2,sklearn,-,25,0.62978,0.7702
13720,0.3,1600,3,user-defined,1,25,0.6153,0.66545
13721,0.3,1600,3,user-defined,2,25,0.6153,0.66545
13722,0.3,1600,3,user-defined,3,25,0.6153,0.66545
13723,0.3,1600,3,sklearn,-,25,0.61529,0.76049
13724,0.3,1600,4,user-defined,1,25,0.79206,0.82677
13725,0.3,1600,4,user-defined,2,25,0.79519,0.82881
13726,0.3,1600,4,user-defined,3,25,0.79582,0.82924
13727,0.3,1600,4,sklearn,-,25,0.796,0.82935
13728,0.3,3200,1,user-defined,1,25,0.79589,0.83219
13729,0.3,3200,1,user-defined,2,25,0.79755,0.83068
13730,0.3,3200,1,user-defined,3,25,0.79818,0.83033
13731,0.3,3200,1,sklearn,-,25,0.79821,0.82998
13732,0.3,3200,2,user-defined,1,25,0.62595,0.6698
13733,0.3,3200,2,user-defined,2,25,0.62595,0.6698
13734,0.3,3200,2,user-defined,3,25,0.62595,0.6698
13735,0.3,3200,2,sklearn,-,25,0.62592,0.76566
13736,0.3,3200,3,user-defined,1,25,0.6229,0.67185
13737,0.3,3200,3,user-defined,2,25,0.6229,0.67185
13738,0.3,3200,3,user-defined,3,25,0.6229,0.67185
13739,0.3,3200,3,sklearn,-,25,0.62291,0.76516
13740,0.3,3200,4,user-defined,1,25,0.79183,0.82452
13741,0.3,3200,4,user-defined,2,25,0.79472,0.8253
13742,0.3,3200,4,user-defined,3,25,0.79581,0.82572
13743,0.3,3200,4,sklearn,-,25,0.79578,0.82579
13744,0.3,6400,1,user-defined,1,25,0.79528,0.83082
13745,0.3,6400,1,user-defined,2,25,0.79758,0.83077
13746,0.3,6400,1,user-defined,3,25,0.7983,0.83045
13747,0.3,6400,1,sklearn,-,25,0.79828,0.83039
13748,0.3,6400,2,user-defined,1,25,0.6246,0.67075
13749,0.3,6400,2,user-defined,2,25,0.6246,0.67075
13750,0.3,6400,2,user-defined,3,25,0.6246,0.67075
13751,0.3,6400,2,sklearn,-,25,0.62458,0.76544
13752,0.3,6400,3,user-defined,1,25,0.6268,0.67515
13753,0.3,6400,3,user-defined,2,25,0.6268,0.67515
13754,0.3,6400,3,user-defined,3,25,0.6268,0.67515
13755,0.3,6400,3,sklearn,-,25,0.6268,0.76757
13756,0.3,6400,4,user-defined,1,25,0.79387,0.82767
13757,0.3,6400,4,user-defined,2,25,0.79579,0.82702
13758,0.3,6400,4,user-defined,3,25,0.79671,0.82718
13759,0.3,6400,4,sklearn,-,25,0.79671,0.82729
13760,0.3,12800,1,user-defined,1,25,0.79496,0.83219
13761,0.3,12800,1,user-defined,2,25,0.79755,0.83096
13762,0.3,12800,1,user-defined,3,25,0.79809,0.82995
13763,0.3,12800,1,sklearn,-,25,0.79816,0.82982
13764,0.3,12800,2,user-defined,1,25,0.6172,0.662
13765,0.3,12800,2,user-defined,2,25,0.6172,0.662
13766,0.3,12800,2,user-defined,3,25,0.6172,0.662
13767,0.3,12800,2,sklearn,-,25,0.6172,0.76011
13768,0.3,12800,3,user-defined,1,25,0.6207,0.66925
13769,0.3,12800,3,user-defined,2,25,0.6207,0.66925
13770,0.3,12800,3,user-defined,3,25,0.6207,0.66925
13771,0.3,12800,3,sklearn,-,25,0.62068,0.76357
13772,0.3,12800,4,user-defined,1,25,0.79417,0.83068
13773,0.3,12800,4,user-defined,2,25,0.79702,0.82966
13774,0.3,12800,4,user-defined,3,25,0.7981,0.83055
13775,0.3,12800,4,sklearn,-,25,0.79816,0.82996
13776,0.4,200,1,user-defined,1,25,0.79348,0.84117
13777,0.4,200,1,user-defined,2,25,0.79694,0.84087
13778,0.4,200,1,user-defined,3,25,0.79799,0.84087
13779,0.4,200,1,sklearn,-,25,0.79798,0.84068
13780,0.4,200,2,user-defined,1,25,0.61915,0.6894
13781,0.4,200,2,user-defined,2,25,0.61915,0.6894
13782,0.4,200,2,user-defined,3,25,0.61915,0.6894
13783,0.4,200,2,sklearn,-,25,0.61917,0.77819
13784,0.4,200,3,user-defined,1,25,0.63205,0.69685
13785,0.4,200,3,user-defined,2,25,0.63205,0.69685
13786,0.4,200,3,user-defined,3,25,0.63205,0.69685
13787,0.4,200,3,sklearn,-,25,0.63205,0.78475
13788,0.4,200,4,user-defined,1,25,0.74297,0.77873
13789,0.4,200,4,user-defined,2,25,0.74588,0.77196
13790,0.4,200,4,user-defined,3,25,0.74732,0.7761
13791,0.4,200,4,sklearn,-,25,0.74741,0.78146
13792,0.4,400,1,user-defined,1,25,0.79151,0.83984
13793,0.4,400,1,user-defined,2,25,0.79557,0.84173
13794,0.4,400,1,user-defined,3,25,0.79606,0.8407
13795,0.4,400,1,sklearn,-,25,0.79607,0.84057
13796,0.4,400,2,user-defined,1,25,0.62,0.6559
13797,0.4,400,2,user-defined,2,25,0.62,0.6559
13798,0.4,400,2,user-defined,3,25,0.62,0.6559
13799,0.4,400,2,sklearn,-,25,0.62001,0.76919
13800,0.4,400,3,user-defined,1,25,0.61605,0.66555
13801,0.4,400,3,user-defined,2,25,0.61605,0.66555
13802,0.4,400,3,user-defined,3,25,0.61605,0.66555
13803,0.4,400,3,sklearn,-,25,0.61606,0.77017
13804,0.4,400,4,user-defined,1,25,0.78427,0.83058
13805,0.4,400,4,user-defined,2,25,0.78724,0.82975
13806,0.4,400,4,user-defined,3,25,0.78811,0.83013
13807,0.4,400,4,sklearn,-,25,0.78807,0.83185
13808,0.4,800,1,user-defined,1,25,0.79338,0.83853
13809,0.4,800,1,user-defined,2,25,0.7968,0.84134
13810,0.4,800,1,user-defined,3,25,0.79798,0.84107
13811,0.4,800,1,sklearn,-,25,0.79799,0.84075
13812,0.4,800,2,user-defined,1,25,0.61785,0.6915
13813,0.4,800,2,user-defined,2,25,0.61785,0.6915
13814,0.4,800,2,user-defined,3,25,0.61785,0.6915
13815,0.4,800,2,sklearn,-,25,0.61784,0.7784
13816,0.4,800,3,user-defined,1,25,0.6322,0.7
13817,0.4,800,3,user-defined,2,25,0.6322,0.7
13818,0.4,800,3,user-defined,3,25,0.6322,0.7
13819,0.4,800,3,sklearn,-,25,0.63219,0.78569
13820,0.4,800,4,user-defined,1,25,0.78809,0.83503
13821,0.4,800,4,user-defined,2,25,0.79128,0.83597
13822,0.4,800,4,user-defined,3,25,0.79211,0.83546
13823,0.4,800,4,sklearn,-,25,0.79207,0.83652
13824,0.4,1600,1,user-defined,1,25,0.79401,0.83884
13825,0.4,1600,1,user-defined,2,25,0.79674,0.83925
13826,0.4,1600,1,user-defined,3,25,0.79758,0.83948
13827,0.4,1600,1,sklearn,-,25,0.79756,0.83968
13828,0.4,1600,2,user-defined,1,25,0.6287,0.68755
13829,0.4,1600,2,user-defined,2,25,0.6287,0.68755
13830,0.4,1600,2,user-defined,3,25,0.6287,0.68755
13831,0.4,1600,2,sklearn,-,25,0.62868,0.78094
13832,0.4,1600,3,user-defined,1,25,0.6408,0.69455
13833,0.4,1600,3,user-defined,2,25,0.6408,0.69455
13834,0.4,1600,3,user-defined,3,25,0.6408,0.69455
13835,0.4,1600,3,sklearn,-,25,0.6408,0.78733
13836,0.4,1600,4,user-defined,1,25,0.78489,0.84093
13837,0.4,1600,4,user-defined,2,25,0.79014,0.84177
13838,0.4,1600,4,user-defined,3,25,0.79125,0.84016
13839,0.4,1600,4,sklearn,-,25,0.79143,0.84012
13840,0.4,3200,1,user-defined,1,25,0.79294,0.83866
13841,0.4,3200,1,user-defined,2,25,0.79617,0.83875
13842,0.4,3200,1,user-defined,3,25,0.79766,0.83964
13843,0.4,3200,1,sklearn,-,25,0.79774,0.84006
13844,0.4,3200,2,user-defined,1,25,0.6346,0.6926
13845,0.4,3200,2,user-defined,2,25,0.6346,0.6926
13846,0.4,3200,2,user-defined,3,25,0.6346,0.6926
13847,0.4,3200,2,sklearn,-,25,0.63462,0.7845
13848,0.4,3200,3,user-defined,1,25,0.61795,0.6776
13849,0.4,3200,3,user-defined,2,25,0.61795,0.6776
13850,0.4,3200,3,user-defined,3,25,0.61795,0.6776
13851,0.4,3200,3,sklearn,-,25,0.61798,0.77429
13852,0.4,3200,4,user-defined,1,25,0.79234,0.83695
13853,0.4,3200,4,user-defined,2,25,0.79607,0.83745
13854,0.4,3200,4,user-defined,3,25,0.79668,0.83706
13855,0.4,3200,4,sklearn,-,25,0.79675,0.83773
13856,0.4,6400,1,user-defined,1,25,0.79415,0.83993
13857,0.4,6400,1,user-defined,2,25,0.79707,0.84134
13858,0.4,6400,1,user-defined,3,25,0.79796,0.84109
13859,0.4,6400,1,sklearn,-,25,0.79798,0.84063
13860,0.4,6400,2,user-defined,1,25,0.6222,0.68375
13861,0.4,6400,2,user-defined,2,25,0.6222,0.68375
13862,0.4,6400,2,user-defined,3,25,0.6222,0.68375
13863,0.4,6400,2,sklearn,-,25,0.62221,0.77757
13864,0.4,6400,3,user-defined,1,25,0.6353,0.69735
13865,0.4,6400,3,user-defined,2,25,0.6353,0.69735
13866,0.4,6400,3,user-defined,3,25,0.6353,0.69735
13867,0.4,6400,3,sklearn,-,25,0.63526,0.78602
